product_name	step_number	step_name	qty	step_ct
A005-P1	50.018	A005-P1-BG2-INSP2-REV	13	8.4
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	1	29.52
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	2	56.16
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	3	82.8
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	4	109.44
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	5	136.08
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	6	162.72
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	7	189.36
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	8	216.0
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	9	242.64
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	10	269.28
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	11	295.92
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	12	322.56
A005-P1	60.001	A005-P1-TRIM2-TRIMMING	13	349.2
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	1	2.16
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	2	2.88
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	3	3.6
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	4	4.32
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	5	5.04
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	6	5.76
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	7	6.48
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	8	7.2
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	9	8.04
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	10	8.88
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	11	9.72
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	12	10.56
A005-P1	60.002	A005-P1-TRIM2-CHIPPING-INSP	13	11.4
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	1	4.56
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	2	4.68
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	3	4.8
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	4	4.92
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	5	5.04
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	6	5.16
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	7	5.28
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	8	5.4
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	9	5.4
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	10	5.4
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	11	5.4
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	12	5.4
A005-P1	60.003	A005-P1-TRIM2-CHIPPING-INSP-REV	13	5.4
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	1	3.24
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	2	4.32
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	3	5.4
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	4	6.48
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	5	7.56
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	6	8.64
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	7	9.72
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	8	10.8
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	9	11.76
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	10	12.72
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	11	13.68
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	12	14.64
A005-P1	60.004	A005-P1-TRIM2-WIDTH-DEPTH-MEAS1	13	15.6
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	1	9.96
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	2	10.68
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	3	11.4
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	4	12.12
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	5	12.84
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	6	13.56
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	7	14.28
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	8	15.0
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	9	15.6
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	10	16.2
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	11	16.8
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	12	17.4
A005-P1	60.005	A005-P1-TRIM2-DIA-MEAS	13	18.0
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	1	10.68
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	2	15.24
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	3	19.8
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	4	24.36
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	5	28.92
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	6	33.48
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	7	38.04
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	8	42.6
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	9	47.04
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	10	51.48
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	11	55.92
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	12	60.36
A005-P1	60.006	A005-P1-TRIM2-NOTCH-CUTTING	13	64.8
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	1	9.48
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	2	10.44
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	3	11.4
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	4	12.36
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	5	13.32
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	6	14.28
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	7	15.24
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	8	16.2
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	9	17.16
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	10	18.12
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	11	19.08
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	12	20.04
A005-P1	60.007	A005-P1-TRIM2-WIDTH-DEPTH-MEAS2	13	21.0
A005-P1	60.008	A005-P1-TRIM2-INSP	1	1.32
A005-P1	60.008	A005-P1-TRIM2-INSP	2	2.16
A005-P1	60.008	A005-P1-TRIM2-INSP	3	3.0
A005-P1	60.008	A005-P1-TRIM2-INSP	4	3.84
A005-P1	60.008	A005-P1-TRIM2-INSP	5	4.68
A005-P1	60.008	A005-P1-TRIM2-INSP	6	5.52
A005-P1	60.008	A005-P1-TRIM2-INSP	7	6.36
A005-P1	60.008	A005-P1-TRIM2-INSP	8	7.2
A005-P1	60.008	A005-P1-TRIM2-INSP	9	7.92
A005-P1	60.008	A005-P1-TRIM2-INSP	10	8.64
A005-P1	60.008	A005-P1-TRIM2-INSP	11	9.36
A005-P1	60.008	A005-P1-TRIM2-INSP	12	10.08
A005-P1	60.008	A005-P1-TRIM2-INSP	13	10.8
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	1	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	2	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	3	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	4	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	5	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	6	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	7	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	8	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	9	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	10	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	11	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	12	4.2
A005-P1	60.009	A005-P1-TRIM2-INSP-REV	13	4.2
A005-P1	70.001	A005-P1-DB2-SORT	1	1.68
A005-P1	70.001	A005-P1-DB2-SORT	2	2.64
A005-P1	70.001	A005-P1-DB2-SORT	3	3.6
A005-P1	70.001	A005-P1-DB2-SORT	4	4.56
A005-P1	70.001	A005-P1-DB2-SORT	5	5.52
A005-P1	70.001	A005-P1-DB2-SORT	6	6.48
A005-P1	70.001	A005-P1-DB2-SORT	7	7.44
A005-P1	70.001	A005-P1-DB2-SORT	8	8.4
A005-P1	70.001	A005-P1-DB2-SORT	9	9.24
A005-P1	70.001	A005-P1-DB2-SORT	10	10.08
A005-P1	70.001	A005-P1-DB2-SORT	11	10.92
A005-P1	70.001	A005-P1-DB2-SORT	12	11.76
A005-P1	70.001	A005-P1-DB2-SORT	13	12.6
A005-P1	70.002	A005-P1-DB2-DEBONDING	1	27.72
A005-P1	70.002	A005-P1-DB2-DEBONDING	2	39.36
A005-P1	70.002	A005-P1-DB2-DEBONDING	3	51.0
A005-P1	70.002	A005-P1-DB2-DEBONDING	4	62.64
A005-P1	70.002	A005-P1-DB2-DEBONDING	5	74.28
A005-P1	70.002	A005-P1-DB2-DEBONDING	6	85.92
A005-P1	70.002	A005-P1-DB2-DEBONDING	7	97.56
A005-P1	70.002	A005-P1-DB2-DEBONDING	8	109.2
A005-P1	70.002	A005-P1-DB2-DEBONDING	9	120.84
A005-P1	70.002	A005-P1-DB2-DEBONDING	10	132.48
A005-P1	70.002	A005-P1-DB2-DEBONDING	11	144.12
A005-P1	70.002	A005-P1-DB2-DEBONDING	12	155.76
A005-P1	70.002	A005-P1-DB2-DEBONDING	13	167.4
A005-P1	70.003	A005-P1-DB2-DES	1	14.16
A005-P1	70.003	A005-P1-DB2-DES	2	18.48
A005-P1	70.003	A005-P1-DB2-DES	3	22.8
A005-P1	70.003	A005-P1-DB2-DES	4	27.12
A005-P1	70.003	A005-P1-DB2-DES	5	31.44
A005-P1	70.003	A005-P1-DB2-DES	6	35.76
A005-P1	70.003	A005-P1-DB2-DES	7	40.08
A005-P1	70.003	A005-P1-DB2-DES	8	44.4
A005-P1	70.003	A005-P1-DB2-DES	9	48.84
A005-P1	70.003	A005-P1-DB2-DES	10	53.28
A005-P1	70.003	A005-P1-DB2-DES	11	57.72
A005-P1	70.003	A005-P1-DB2-DES	12	62.16
A005-P1	70.003	A005-P1-DB2-DES	13	66.6
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	1	15.24
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	2	30.12
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	3	45.0
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	4	59.88
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	5	74.76
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	6	89.64
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	7	104.52
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	8	119.4
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	9	134.28
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	10	149.16
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	11	164.04
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	12	178.92
A005-P1	70.004	A005-P1-DB2-BUFFER-ETCH	13	193.8
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	1	2.64
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	2	3.72
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	3	4.8
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	4	5.88
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	5	6.96
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	6	8.04
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	7	9.12
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	8	10.2
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	9	11.28
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	10	12.36
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	11	13.44
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	12	14.52
A005-P1	70.005	A005-P1-DB2-BUFFER-ETCH-INSP	13	15.6
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	1	5.04
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	2	7.32
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	3	9.6
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	4	11.88
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	5	14.16
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	6	16.44
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	7	18.72
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	8	21.0
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	9	23.16
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	10	25.32
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	11	27.48
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	12	29.64
A005-P1	70.006	A005-P1-DB2-BUFFER-ETCH-INSP-REV	13	31.8
A005-P1	70.007	A005-P1-DB2-CLEAN	1	43.08
A005-P1	70.007	A005-P1-DB2-CLEAN	2	71.64
A005-P1	70.007	A005-P1-DB2-CLEAN	3	100.2
A005-P1	70.007	A005-P1-DB2-CLEAN	4	128.76
A005-P1	70.007	A005-P1-DB2-CLEAN	5	157.32
A005-P1	70.007	A005-P1-DB2-CLEAN	6	185.88
A005-P1	70.007	A005-P1-DB2-CLEAN	7	214.44
A005-P1	70.007	A005-P1-DB2-CLEAN	8	243.0
A005-P1	70.007	A005-P1-DB2-CLEAN	9	271.44
A005-P1	70.007	A005-P1-DB2-CLEAN	10	299.88
A005-P1	70.007	A005-P1-DB2-CLEAN	11	328.32
A005-P1	70.007	A005-P1-DB2-CLEAN	12	356.76
A005-P1	70.007	A005-P1-DB2-CLEAN	13	385.2
A005-P1	70.008	A005-P1-DB2-OMINSP	1	4.2
A005-P1	70.008	A005-P1-DB2-OMINSP	2	5.4
A005-P1	70.008	A005-P1-DB2-OMINSP	3	6.6
A005-P1	70.008	A005-P1-DB2-OMINSP	4	7.8
A005-P1	70.008	A005-P1-DB2-OMINSP	5	9.0
A005-P1	70.008	A005-P1-DB2-OMINSP	6	10.2
A005-P1	70.008	A005-P1-DB2-OMINSP	7	11.4
A005-P1	70.008	A005-P1-DB2-OMINSP	8	12.6
A005-P1	70.008	A005-P1-DB2-OMINSP	9	13.92
A005-P1	70.008	A005-P1-DB2-OMINSP	10	15.24
A005-P1	70.008	A005-P1-DB2-OMINSP	11	16.56
A005-P1	70.008	A005-P1-DB2-OMINSP	12	17.88
A005-P1	70.008	A005-P1-DB2-OMINSP	13	19.2
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	1	5.52
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	2	11.16
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	3	16.8
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	4	22.44
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	5	28.08
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	6	33.72
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	7	39.36
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	8	45.0
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	9	50.64
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	10	56.28
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	11	61.92
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	12	67.56
A005-P1	70.009	A005-P1-DB2-OMINSP-REV	13	73.2
A005-P1	70.010	A005-P1-DB2-WPGMEAS	1	5.28
A005-P1	70.010	A005-P1-DB2-WPGMEAS	2	8.64
A005-P1	70.010	A005-P1-DB2-WPGMEAS	3	12.0
A005-P1	70.010	A005-P1-DB2-WPGMEAS	4	15.36
A005-P1	70.010	A005-P1-DB2-WPGMEAS	5	18.72
A005-P1	70.010	A005-P1-DB2-WPGMEAS	6	22.08
A005-P1	70.010	A005-P1-DB2-WPGMEAS	7	25.44
A005-P1	70.010	A005-P1-DB2-WPGMEAS	8	28.8
A005-P1	70.010	A005-P1-DB2-WPGMEAS	9	32.04
A005-P1	70.010	A005-P1-DB2-WPGMEAS	10	35.28
A005-P1	70.010	A005-P1-DB2-WPGMEAS	11	38.52
A005-P1	70.010	A005-P1-DB2-WPGMEAS	12	41.76
A005-P1	70.010	A005-P1-DB2-WPGMEAS	13	45.0
A005-P1	70.011	A005-P1-TRIM3-TRIMING	1	19.56
A005-P1	70.011	A005-P1-TRIM3-TRIMING	2	29.28
A005-P1	70.011	A005-P1-TRIM3-TRIMING	3	39.0
A005-P1	70.011	A005-P1-TRIM3-TRIMING	4	48.72
A005-P1	70.011	A005-P1-TRIM3-TRIMING	5	58.44
A005-P1	70.011	A005-P1-TRIM3-TRIMING	6	68.16
A005-P1	70.011	A005-P1-TRIM3-TRIMING	7	77.88
A005-P1	70.011	A005-P1-TRIM3-TRIMING	8	87.6
A005-P1	70.011	A005-P1-TRIM3-TRIMING	9	97.44
A005-P1	70.011	A005-P1-TRIM3-TRIMING	10	107.28
A005-P1	70.011	A005-P1-TRIM3-TRIMING	11	117.12
A005-P1	70.011	A005-P1-TRIM3-TRIMING	12	126.96
A005-P1	70.011	A005-P1-TRIM3-TRIMING	13	136.8
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	1	9.0
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	2	14.4
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	3	19.8
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	4	25.2
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	5	30.6
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	6	36.0
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	7	41.4
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	8	46.8
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	9	52.08
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	10	57.36
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	11	62.64
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	12	67.92
A005-P1	70.012	A005-P1-TRIM3-WIDTH-DEPTH-MEAS	13	73.2
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	1	0.96
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	2	1.68
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	3	2.4
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	4	3.12
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	5	3.84
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	6	4.56
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	7	5.28
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	8	6.0
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	9	6.6
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	10	7.2
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	11	7.8
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	12	8.4
A005-P1	70.013	A005-P1-TRIM3-CHIPPING-INSP	13	9.0
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	1	3.96
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	2	5.28
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	3	6.6
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	4	7.92
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	5	9.24
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	6	10.56
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	7	11.88
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	8	13.2
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	9	14.64
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	10	16.08
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	11	17.52
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	12	18.96
A005-P1	70.014	A005-P1-TRIM3-CHIPPING-INSP-REV	13	20.4
A005-P1	70.015	A005-P1-DB2-SCRB	1	6.84
A005-P1	70.015	A005-P1-DB2-SCRB	2	12.72
A005-P1	70.015	A005-P1-DB2-SCRB	3	18.6
A005-P1	70.015	A005-P1-DB2-SCRB	4	24.48
A005-P1	70.015	A005-P1-DB2-SCRB	5	30.36
A005-P1	70.015	A005-P1-DB2-SCRB	6	36.24
A005-P1	70.015	A005-P1-DB2-SCRB	7	42.12
A005-P1	70.015	A005-P1-DB2-SCRB	8	48.0
A005-P1	70.015	A005-P1-DB2-SCRB	9	53.88
A005-P1	70.015	A005-P1-DB2-SCRB	10	59.76
A005-P1	70.015	A005-P1-DB2-SCRB	11	65.64
A005-P1	70.015	A005-P1-DB2-SCRB	12	71.52
A005-P1	70.015	A005-P1-DB2-SCRB	13	77.4
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	1	3.36
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	2	5.28
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	3	7.2
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	4	9.12
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	5	11.04
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	6	12.96
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	7	14.88
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	8	16.8
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	9	18.84
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	10	20.88
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	11	22.92
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	12	24.96
A005-P1	70.016	A005-P1-TRIM3-EDGE-2D-SCAN	13	27.0
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	1	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	2	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	3	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	4	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	5	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	6	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	7	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	8	13.8
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	9	13.92
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	10	14.04
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	11	14.16
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	12	14.28
A005-P1	70.017	A005-P1-TRIM3-EDGE-DATA-REVIEW	13	14.4
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	1	8.52
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	2	14.16
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	3	19.8
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	4	25.44
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	5	31.08
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	6	36.72
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	7	42.36
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	8	48.0
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	9	53.64
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	10	59.28
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	11	64.92
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	12	70.56
A005-P1	70.018	A005-P1-DB2-POST-AOI-SCRB	13	76.2
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	1	16.56
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	2	27.48
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	3	38.4
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	4	49.32
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	5	60.24
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	6	71.16
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	7	82.08
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	8	93.0
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	9	104.04
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	10	115.08
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	11	126.12
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	12	137.16
A005-P1	70.019	A005-P1-TRIM3-2D-SCAN	13	148.2
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	1	40.8
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	2	42.6
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	3	44.4
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	4	46.2
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	5	48.0
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	6	49.8
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	7	51.6
A005-P1	70.020	A005-P1-TRIM3-DATA-REVIEW	8	53.4
